date,control_point,arrivals_residents,arrivals_chinavisitors,arrivals_othervisitors,arrivals_total,departures_residents,departures_chinavisitors,departures_othervisitors,departures_total,weekday
2021-11-07,Shenzhen Bay,898,195,11,1104,439,92,2,533,Sunday
2021-11-07,China Ferry Terminal,0,0,0,0,0,0,0,0,Sunday
2021-11-07,Harbour Control,0,0,0,0,0,0,0,0,Sunday
2021-11-07,Kai Tak Cruise Terminal,1612,0,0,1612,1239,0,0,1239,Sunday
2021-11-07,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Sunday
2021-11-07,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Sunday
2021-11-07,Total,3795,275,69,4139,3209,133,48,3390,Sunday
2021-11-08,Airport,446,6,40,492,658,14,29,701,Monday
2021-11-08,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Monday
2021-11-08,Hung Hom,0,0,0,0,0,0,0,0,Monday
2021-11-08,Lo Wu,0,0,0,0,0,0,0,0,Monday
2021-11-08,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Monday
2021-11-08,Heung Yuen Wai,0,0,0,0,0,0,0,0,Monday
2021-11-08,Hong Kong-Zhuhai-Macao Bridge,102,13,13,128,187,21,3,211,Monday
2021-11-08,Lok Ma Chau,0,0,0,0,0,0,0,0,Monday
2021-11-08,Man Kam To,0,0,0,0,0,0,0,0,Monday
2021-11-08,Sha Tau Kok,0,0,0,0,0,0,0,0,Monday
2021-11-08,Shenzhen Bay,692,152,4,848,729,134,0,863,Monday
2021-11-08,China Ferry Terminal,0,0,0,0,0,0,0,0,Monday
2021-11-08,Harbour Control,0,0,0,0,0,0,0,0,Monday
2021-11-08,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Monday
2021-11-08,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Monday
2021-11-08,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Monday
2021-11-08,Total,1240,171,57,1468,1574,169,32,1775,Monday
2021-11-09,Airport,693,11,30,734,834,17,33,884,Tuesday
2021-11-09,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Tuesday
2021-11-09,Hung Hom,0,0,0,0,0,0,0,0,Tuesday
2021-11-09,Lo Wu,0,0,0,0,0,0,0,0,Tuesday
2021-11-09,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Tuesday
2021-11-09,Heung Yuen Wai,0,0,0,0,0,0,0,0,Tuesday
2021-11-09,Hong Kong-Zhuhai-Macao Bridge,99,11,15,125,187,12,9,208,Tuesday
2021-11-09,Lok Ma Chau,0,0,0,0,0,0,0,0,Tuesday
2021-11-09,Man Kam To,0,0,0,0,0,0,0,0,Tuesday
2021-11-09,Sha Tau Kok,0,0,0,0,0,0,0,0,Tuesday
2021-11-09,Shenzhen Bay,730,160,10,900,772,133,2,907,Tuesday
2021-11-09,China Ferry Terminal,0,0,0,0,0,0,0,0,Tuesday
2021-11-09,Harbour Control,0,0,0,0,0,0,0,0,Tuesday
2021-11-09,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Tuesday
2021-11-09,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Tuesday
2021-11-09,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Tuesday
2021-11-09,Total,1522,182,55,1759,1793,162,44,1999,Tuesday
2021-11-10,Airport,1073,10,52,1135,1093,10,53,1156,Wednesday
2021-11-10,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Wednesday
2021-11-10,Hung Hom,0,0,0,0,0,0,0,0,Wednesday
2021-11-10,Lo Wu,0,0,0,0,0,0,0,0,Wednesday
2021-11-10,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Wednesday
2021-11-10,Heung Yuen Wai,0,0,0,0,0,0,0,0,Wednesday
2021-11-10,Hong Kong-Zhuhai-Macao Bridge,120,9,11,140,204,17,8,229,Wednesday
2021-11-10,Lok Ma Chau,0,0,0,0,0,0,0,0,Wednesday
2021-11-10,Man Kam To,0,0,0,0,0,0,0,0,Wednesday
2021-11-10,Sha Tau Kok,0,0,0,0,0,0,0,0,Wednesday
2021-11-10,Shenzhen Bay,1003,199,11,1213,827,114,4,945,Wednesday
2021-11-10,China Ferry Terminal,0,0,0,0,0,0,0,0,Wednesday
2021-11-10,Harbour Control,0,0,0,0,0,0,0,0,Wednesday
2021-11-10,Kai Tak Cruise Terminal,1239,0,0,1239,1517,0,0,1517,Wednesday
2021-11-10,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Wednesday
2021-11-10,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Wednesday
2021-11-10,Total,3435,218,74,3727,3641,141,65,3847,Wednesday
2021-11-11,Airport,689,6,36,731,589,28,27,644,Thursday
2021-11-11,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Thursday
2021-11-11,Hung Hom,0,0,0,0,0,0,0,0,Thursday
2021-11-11,Lo Wu,0,0,0,0,0,0,0,0,Thursday
2021-11-11,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Thursday
2021-11-11,Heung Yuen Wai,0,0,0,0,0,0,0,0,Thursday
2021-11-11,Hong Kong-Zhuhai-Macao Bridge,124,7,6,137,188,9,3,200,Thursday
2021-11-11,Lok Ma Chau,0,0,0,0,0,0,0,0,Thursday
2021-11-11,Man Kam To,0,0,0,0,0,0,0,0,Thursday
2021-11-11,Sha Tau Kok,0,0,0,0,0,0,0,0,Thursday
2021-11-11,Shenzhen Bay,772,194,7,973,539,134,2,675,Thursday
2021-11-11,China Ferry Terminal,0,0,0,0,0,0,0,0,Thursday
2021-11-11,Harbour Control,0,0,0,0,0,0,0,0,Thursday
2021-11-11,Kai Tak Cruise Terminal,0,0,0,0,1250,0,0,1250,Thursday
2021-11-11,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Thursday
2021-11-11,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Thursday
2021-11-11,Total,1585,207,49,1841,2566,171,32,2769,Thursday
2021-11-12,Airport,825,15,68,908,943,21,55,1019,Friday
2021-11-12,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Friday
2021-11-12,Hung Hom,0,0,0,0,0,0,0,0,Friday
2021-11-12,Lo Wu,0,0,0,0,0,0,0,0,Friday
2021-11-12,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Friday
2021-11-12,Heung Yuen Wai,0,0,0,0,0,0,0,0,Friday
2021-11-12,Hong Kong-Zhuhai-Macao Bridge,85,16,12,113,136,16,8,160,Friday
2021-11-12,Lok Ma Chau,0,0,0,0,0,0,0,0,Friday
2021-11-12,Man Kam To,0,0,0,0,0,0,0,0,Friday
2021-11-12,Sha Tau Kok,0,0,0,0,0,0,0,0,Friday
2021-11-12,Shenzhen Bay,696,167,8,871,665,99,1,765,Friday
2021-11-12,China Ferry Terminal,0,0,0,0,0,0,0,0,Friday
2021-11-12,Harbour Control,0,0,0,0,0,0,0,0,Friday
2021-11-12,Kai Tak Cruise Terminal,1517,0,0,1517,1617,0,0,1617,Friday
2021-11-12,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Friday
2021-11-12,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Friday
2021-11-12,Total,3123,198,88,3409,3361,136,64,3561,Friday
2021-11-13,Airport,399,11,35,445,885,20,33,938,Saturday
2021-11-13,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Saturday
2021-11-13,Hung Hom,0,0,0,0,0,0,0,0,Saturday
2021-11-13,Lo Wu,0,0,0,0,0,0,0,0,Saturday
2021-11-13,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Saturday
2021-11-13,Heung Yuen Wai,0,0,0,0,0,0,0,0,Saturday
2021-11-13,Hong Kong-Zhuhai-Macao Bridge,81,24,8,113,168,25,1,194,Saturday
2021-11-13,Lok Ma Chau,0,0,0,0,0,0,0,0,Saturday
2021-11-13,Man Kam To,0,0,0,0,0,0,0,0,Saturday
2021-11-13,Sha Tau Kok,0,0,0,0,0,0,0,0,Saturday
2021-11-13,Shenzhen Bay,627,211,11,849,650,104,8,762,Saturday
2021-11-13,China Ferry Terminal,0,0,0,0,0,0,0,0,Saturday
2021-11-13,Harbour Control,0,0,0,0,0,0,0,0,Saturday
2021-11-13,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Saturday
2021-11-13,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Saturday
2021-11-13,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Saturday
2021-11-13,Total,1107,246,54,1407,1703,149,42,1894,Saturday
2021-11-14,Airport,1333,30,90,1453,1472,34,74,1580,Sunday
2021-11-14,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Sunday
2021-11-14,Hung Hom,0,0,0,0,0,0,0,0,Sunday
2021-11-14,Lo Wu,0,0,0,0,0,0,0,0,Sunday
2021-11-14,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Sunday
2021-11-14,Heung Yuen Wai,0,0,0,0,0,0,0,0,Sunday
2021-11-14,Hong Kong-Zhuhai-Macao Bridge,112,12,15,139,133,30,12,175,Sunday
2021-11-14,Lok Ma Chau,0,0,0,0,0,0,0,0,Sunday
2021-11-14,Man Kam To,0,0,0,0,0,0,0,0,Sunday
2021-11-14,Sha Tau Kok,0,0,0,0,0,0,0,0,Sunday
2021-11-14,Shenzhen Bay,832,139,9,980,438,134,1,573,Sunday
2021-11-14,China Ferry Terminal,0,0,0,0,0,0,0,0,Sunday
2021-11-14,Harbour Control,0,0,0,0,0,0,0,0,Sunday
2021-11-14,Kai Tak Cruise Terminal,2867,0,0,2867,2393,0,0,2393,Sunday
2021-11-14,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Sunday
2021-11-14,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Sunday
2021-11-14,Total,5144,181,114,5439,4436,198,87,4721,Sunday
2021-11-15,Airport,703,5,56,764,791,162,32,985,Monday
2021-11-15,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Monday
2021-11-15,Hung Hom,0,0,0,0,0,0,0,0,Monday
2021-11-15,Lo Wu,0,0,0,0,0,0,0,0,Monday
2021-11-15,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Monday
2021-11-15,Heung Yuen Wai,0,0,0,0,0,0,0,0,Monday
2021-11-15,Hong Kong-Zhuhai-Macao Bridge,81,12,13,106,189,34,6,229,Monday
2021-11-15,Lok Ma Chau,0,0,0,0,0,0,0,0,Monday
2021-11-15,Man Kam To,0,0,0,0,0,0,0,0,Monday
2021-11-15,Sha Tau Kok,0,0,0,0,0,0,0,0,Monday
2021-11-15,Shenzhen Bay,853,151,5,1009,727,251,0,978,Monday
2021-11-15,China Ferry Terminal,0,0,0,0,0,0,0,0,Monday
2021-11-15,Harbour Control,0,0,0,0,0,0,0,0,Monday
2021-11-15,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Monday
2021-11-15,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Monday
2021-11-15,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Monday
2021-11-15,Total,1637,168,74,1879,1707,447,38,2192,Monday
2021-11-16,Airport,600,8,37,645,1122,74,55,1251,Tuesday
2021-11-16,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Tuesday
2021-11-16,Hung Hom,0,0,0,0,0,0,0,0,Tuesday
2021-11-16,Lo Wu,0,0,0,0,0,0,0,0,Tuesday
2021-11-16,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Tuesday
2021-11-16,Heung Yuen Wai,0,0,0,0,0,0,0,0,Tuesday
2021-11-16,Hong Kong-Zhuhai-Macao Bridge,90,8,13,111,173,25,4,202,Tuesday
2021-11-16,Lok Ma Chau,0,0,0,0,0,0,0,0,Tuesday
2021-11-16,Man Kam To,0,0,0,0,0,0,0,0,Tuesday
2021-11-16,Sha Tau Kok,0,0,0,0,0,0,0,0,Tuesday
2021-11-16,Shenzhen Bay,820,147,9,976,806,150,3,959,Tuesday
2021-11-16,China Ferry Terminal,0,0,0,0,0,0,0,0,Tuesday
2021-11-16,Harbour Control,0,0,0,0,0,0,0,0,Tuesday
2021-11-16,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Tuesday
2021-11-16,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Tuesday
2021-11-16,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Tuesday
2021-11-16,Total,1510,163,59,1732,2101,249,62,2412,Tuesday
2021-11-18,Airport,740,12,37,789,710,30,46,786,Thursday
2021-11-18,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Thursday
2021-11-18,Hung Hom,0,0,0,0,0,0,0,0,Thursday
2021-11-18,Lo Wu,0,0,0,0,0,0,0,0,Thursday
2021-11-18,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Thursday
2021-11-18,Heung Yuen Wai,0,0,0,0,0,0,0,0,Thursday
2021-11-18,Hong Kong-Zhuhai-Macao Bridge,108,10,13,131,142,17,7,166,Thursday
2021-11-18,Lok Ma Chau,0,0,0,0,0,0,0,0,Thursday
2021-11-18,Man Kam To,0,0,0,0,0,0,0,0,Thursday
2021-11-18,Sha Tau Kok,0,0,0,0,0,0,0,0,Thursday
2021-11-18,Shenzhen Bay,834,109,9,952,635,105,3,743,Thursday
2021-11-18,China Ferry Terminal,0,0,0,0,0,0,0,0,Thursday
2021-11-18,Harbour Control,0,0,0,0,0,0,0,0,Thursday
2021-11-18,Kai Tak Cruise Terminal,1180,0,0,1180,1124,0,0,1124,Thursday
2021-11-18,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Thursday
2021-11-18,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Thursday
2021-11-18,Total,2862,131,59,3052,2611,152,56,2819,Thursday
2021-11-17,Airport,1115,20,88,1223,983,63,54,1100,Wednesday
2021-11-17,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Wednesday
2021-11-17,Hung Hom,0,0,0,0,0,0,0,0,Wednesday
2021-11-17,Lo Wu,0,0,0,0,0,0,0,0,Wednesday
2021-11-17,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Wednesday
2021-11-17,Heung Yuen Wai,0,0,0,0,0,0,0,0,Wednesday
2021-11-17,Hong Kong-Zhuhai-Macao Bridge,90,11,10,111,138,19,11,168,Wednesday
2021-11-17,Lok Ma Chau,0,0,0,0,0,0,0,0,Wednesday
2021-11-17,Man Kam To,0,0,0,0,0,0,0,0,Wednesday
2021-11-17,Sha Tau Kok,0,0,0,0,0,0,0,0,Wednesday
2021-11-17,Shenzhen Bay,819,126,14,959,700,88,4,792,Wednesday
2021-11-17,China Ferry Terminal,0,0,0,0,0,0,0,0,Wednesday
2021-11-17,Harbour Control,0,0,0,0,0,0,0,0,Wednesday
2021-11-17,Kai Tak Cruise Terminal,1213,0,0,1213,1492,0,0,1492,Wednesday
2021-11-17,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Wednesday
2021-11-17,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Wednesday
2021-11-17,Total,3237,157,112,3506,3313,170,69,3552,Wednesday
2021-11-19,Airport,736,9,43,788,944,24,46,1014,Friday
2021-11-19,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Friday
2021-11-19,Hung Hom,0,0,0,0,0,0,0,0,Friday
2021-11-19,Lo Wu,0,0,0,0,0,0,0,0,Friday
2021-11-19,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Friday
2021-11-19,Heung Yuen Wai,0,0,0,0,0,0,0,0,Friday
2021-11-19,Hong Kong-Zhuhai-Macao Bridge,87,6,14,107,128,21,11,160,Friday
2021-11-19,Lok Ma Chau,0,0,0,0,0,0,0,0,Friday
2021-11-19,Man Kam To,0,0,0,0,0,0,0,0,Friday
2021-11-19,Sha Tau Kok,0,0,0,0,0,0,0,0,Friday
2021-11-19,Shenzhen Bay,742,147,5,894,574,108,2,684,Friday
2021-11-19,China Ferry Terminal,0,0,0,0,0,0,0,0,Friday
2021-11-19,Harbour Control,0,0,0,0,0,0,0,0,Friday
2021-11-19,Kai Tak Cruise Terminal,1492,0,0,1492,1654,0,0,1654,Friday
2021-11-19,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Friday
2021-11-19,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Friday
2021-11-19,Total,3057,162,62,3281,3300,153,59,3512,Friday
2021-11-20,Airport,639,19,32,690,1092,21,45,1158,Saturday
2021-11-20,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Saturday
2021-11-20,Hung Hom,0,0,0,0,0,0,0,0,Saturday
2021-11-20,Lo Wu,0,0,0,0,0,0,0,0,Saturday
2021-11-20,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Saturday
2021-11-20,Heung Yuen Wai,0,0,0,0,0,0,0,0,Saturday
2021-11-20,Hong Kong-Zhuhai-Macao Bridge,88,15,12,115,149,17,8,174,Saturday
2021-11-20,Lok Ma Chau,0,0,0,0,0,0,0,0,Saturday
2021-11-20,Man Kam To,0,0,0,0,0,0,0,0,Saturday
2021-11-20,Sha Tau Kok,0,0,0,0,0,0,0,0,Saturday
2021-11-20,Shenzhen Bay,727,192,1,920,727,110,6,843,Saturday
2021-11-20,China Ferry Terminal,0,0,0,0,0,0,0,0,Saturday
2021-11-20,Harbour Control,0,0,0,0,0,0,0,0,Saturday
2021-11-20,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Saturday
2021-11-20,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Saturday
2021-11-20,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Saturday
2021-11-20,Total,1454,226,45,1725,1968,148,59,2175,Saturday
2021-11-21,Airport,1051,15,37,1103,1337,27,53,1417,Sunday
2021-11-21,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Sunday
2021-11-21,Hung Hom,0,0,0,0,0,0,0,0,Sunday
2021-11-21,Lo Wu,0,0,0,0,0,0,0,0,Sunday
2021-11-21,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Sunday
2021-11-21,Heung Yuen Wai,0,0,0,0,0,0,0,0,Sunday
2021-11-21,Hong Kong-Zhuhai-Macao Bridge,97,9,18,124,79,13,3,95,Sunday
2021-11-21,Lok Ma Chau,0,0,0,0,0,0,0,0,Sunday
2021-11-21,Man Kam To,0,0,0,0,0,0,0,0,Sunday
2021-11-21,Sha Tau Kok,0,0,0,0,0,0,0,0,Sunday
2021-11-21,Shenzhen Bay,864,157,7,1028,456,102,2,560,Sunday
2021-11-21,China Ferry Terminal,0,0,0,0,0,0,0,0,Sunday
2021-11-21,Harbour Control,0,0,0,0,0,0,0,0,Sunday
2021-11-21,Kai Tak Cruise Terminal,2778,0,0,2778,2498,0,0,2498,Sunday
2021-11-21,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Sunday
2021-11-21,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Sunday
2021-11-21,Total,4790,181,62,5033,4370,142,58,4570,Sunday
2021-11-22,Airport,516,4,29,549,719,7,31,757,Monday
2021-11-22,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Monday
2021-11-22,Hung Hom,0,0,0,0,0,0,0,0,Monday
2021-11-22,Lo Wu,0,0,0,0,0,0,0,0,Monday
2021-11-22,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Monday
2021-11-22,Heung Yuen Wai,0,0,0,0,0,0,0,0,Monday
2021-11-22,Hong Kong-Zhuhai-Macao Bridge,102,4,8,114,139,12,8,159,Monday
2021-11-22,Lok Ma Chau,0,0,0,0,0,0,0,0,Monday
2021-11-22,Man Kam To,0,0,0,0,0,0,0,0,Monday
2021-11-22,Sha Tau Kok,0,0,0,0,0,0,0,0,Monday
2021-11-22,Shenzhen Bay,1105,100,9,1214,944,75,2,1021,Monday
2021-11-22,China Ferry Terminal,0,0,0,0,0,0,0,0,Monday
2021-11-22,Harbour Control,0,0,0,0,0,0,0,0,Monday
2021-11-22,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Monday
2021-11-22,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Monday
2021-11-22,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Monday
2021-11-22,Total,1723,108,46,1877,1802,94,41,1937,Monday
2021-11-23,Airport,438,2,34,474,1127,29,49,1205,Tuesday
2021-11-23,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Tuesday
2021-11-23,Hung Hom,0,0,0,0,0,0,0,0,Tuesday
2021-11-23,Lo Wu,0,0,0,0,0,0,0,0,Tuesday
2021-11-23,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Tuesday
2021-11-23,Heung Yuen Wai,0,0,0,0,0,0,0,0,Tuesday
2021-11-23,Hong Kong-Zhuhai-Macao Bridge,88,4,6,98,132,10,7,149,Tuesday
2021-11-23,Lok Ma Chau,0,0,0,0,0,0,0,0,Tuesday
2021-11-23,Man Kam To,0,0,0,0,0,0,0,0,Tuesday
2021-11-23,Sha Tau Kok,0,0,0,0,0,0,0,0,Tuesday
2021-11-23,Shenzhen Bay,1133,146,11,1290,903,121,2,1026,Tuesday
2021-11-23,China Ferry Terminal,0,0,0,0,0,0,0,0,Tuesday
2021-11-23,Harbour Control,0,0,0,0,0,0,0,0,Tuesday
2021-11-23,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Tuesday
2021-11-23,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Tuesday
2021-11-23,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Tuesday
2021-11-23,Total,1659,152,51,1862,2162,160,58,2380,Tuesday
2021-11-24,Airport,1128,12,56,1196,856,14,41,911,Wednesday
2021-11-24,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Wednesday
2021-11-24,Hung Hom,0,0,0,0,0,0,0,0,Wednesday
2021-11-24,Lo Wu,0,0,0,0,0,0,0,0,Wednesday
2021-11-24,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Wednesday
2021-11-24,Heung Yuen Wai,0,0,0,0,0,0,0,0,Wednesday
2021-11-24,Hong Kong-Zhuhai-Macao Bridge,98,3,10,111,134,8,5,147,Wednesday
2021-11-24,Lok Ma Chau,0,0,0,0,0,0,0,0,Wednesday
2021-11-24,Man Kam To,0,0,0,0,0,0,0,0,Wednesday
2021-11-24,Sha Tau Kok,0,0,0,0,0,0,0,0,Wednesday
2021-11-24,Shenzhen Bay,1116,114,13,1243,917,88,4,1009,Wednesday
2021-11-24,China Ferry Terminal,0,0,0,0,0,0,0,0,Wednesday
2021-11-24,Harbour Control,0,0,0,0,0,0,0,0,Wednesday
2021-11-24,Kai Tak Cruise Terminal,1236,0,0,1236,1472,0,0,1472,Wednesday
2021-11-24,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Wednesday
2021-11-24,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Wednesday
2021-11-24,Total,3578,129,79,3786,3379,110,50,3539,Wednesday
2021-11-25,Airport,733,8,48,789,716,25,53,794,Thursday
2021-11-25,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Thursday
2021-11-25,Hung Hom,0,0,0,0,0,0,0,0,Thursday
2021-11-25,Lo Wu,0,0,0,0,0,0,0,0,Thursday
2021-11-25,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Thursday
2021-11-25,Heung Yuen Wai,0,0,0,0,0,0,0,0,Thursday
2021-11-25,Hong Kong-Zhuhai-Macao Bridge,113,5,11,129,139,7,5,151,Thursday
2021-11-25,Lok Ma Chau,0,0,0,0,0,0,0,0,Thursday
2021-11-25,Man Kam To,0,0,0,0,0,0,0,0,Thursday
2021-11-25,Sha Tau Kok,0,0,0,0,0,0,0,0,Thursday
2021-11-25,Shenzhen Bay,1120,155,8,1283,833,69,3,905,Thursday
2021-11-25,China Ferry Terminal,0,0,0,0,0,0,0,0,Thursday
2021-11-25,Harbour Control,0,0,0,0,0,0,0,0,Thursday
2021-11-25,Kai Tak Cruise Terminal,1262,0,0,1262,1165,0,0,1165,Thursday
2021-11-25,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Thursday
2021-11-25,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Thursday
2021-11-25,Total,3228,168,67,3463,2853,101,61,3015,Thursday
2021-11-26,Airport,724,12,42,778,1274,12,66,1352,Friday
2021-11-26,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Friday
2021-11-26,Hung Hom,0,0,0,0,0,0,0,0,Friday
2021-11-26,Lo Wu,0,0,0,0,0,0,0,0,Friday
2021-11-26,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Friday
2021-11-26,Heung Yuen Wai,0,0,0,0,0,0,0,0,Friday
2021-11-26,Hong Kong-Zhuhai-Macao Bridge,115,9,11,135,109,7,9,125,Friday
2021-11-26,Lok Ma Chau,0,0,0,0,0,0,0,0,Friday
2021-11-26,Man Kam To,0,0,0,0,0,0,0,0,Friday
2021-11-26,Sha Tau Kok,0,0,0,0,0,0,0,0,Friday
2021-11-26,Shenzhen Bay,1189,127,8,1324,867,82,1,950,Friday
2021-11-26,China Ferry Terminal,0,0,0,0,0,0,0,0,Friday
2021-11-26,Harbour Control,0,0,0,0,0,0,0,0,Friday
2021-11-26,Kai Tak Cruise Terminal,1472,0,0,1472,1588,0,0,1588,Friday
2021-11-26,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Friday
2021-11-26,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Friday
2021-11-26,Total,3500,148,61,3709,3838,101,76,4015,Friday
2021-11-27,Airport,575,7,40,622,1065,16,66,1147,Saturday
2021-11-27,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Saturday
2021-11-27,Hung Hom,0,0,0,0,0,0,0,0,Saturday
2021-11-27,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Saturday
2021-11-27,Heung Yuen Wai,0,0,0,0,0,0,0,0,Saturday
2021-11-27,Hong Kong-Zhuhai-Macao Bridge,103,5,9,117,113,14,2,129,Saturday
2021-11-27,Lok Ma Chau,0,0,0,0,0,0,0,0,Saturday
2021-11-27,Man Kam To,0,0,0,0,0,0,0,0,Saturday
2021-11-27,Sha Tau Kok,0,0,0,0,0,0,0,0,Saturday
2021-11-27,Shenzhen Bay,790,164,7,961,565,82,2,649,Saturday
2021-11-27,China Ferry Terminal,0,0,0,0,0,0,0,0,Saturday
2021-11-27,Harbour Control,0,0,0,0,0,0,0,0,Saturday
2021-11-27,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Saturday
